Day,Ad,Campaign type,Campaign,Impressions,Clicks,Cost,Video played to 100%,Views,Gmail clicks to website
11/15/2018,fa19_ig_gm_text_cu_tr_s_1.jpg,Display Only,FY2019_TransferG,134,11,5.97,0.00%,0,0
11/16/2018,fa19_br_yt_vid_all_uni_d_6,Video,FY2019_YouTube,154,0,3.53,33.99%,50,0
11/16/2018,fa19_br_yt_vid_all_uni_d_3,Video,FY2019_YouTube,55,0,1.07,30.91%,17,0
11/16/2018,fa19_br_yt_vid_all_uni_d_4,Video,FY2019_YouTube,"1,406",1,26.01,40.58%,572,0
11/16/2018,fa19_ig_gm_text_wa_dc_s_3.jpg,Display Only,FY2019_DegreeCompletion,195,7,3.35,0.00%,0,0
11/16/2018,fa19_ig_gm_text_wa_dc_s_1.jpg,Display Only,FY2019_DegreeCompletion,271,14,6.55,0.00%,0,0
11/16/2018,fa19_ig_gm_text_wa_dc_s_2.jpg,Display Only,FY2019_DegreeCompletion,262,16,9.43,0.00%,0,0
11/16/2018,fa19_ig_gm_text_wa_dc_s_4.jpg,Display Only,FY2019_DegreeCompletion,241,11,6.48,0.00%,0,0
11/16/2018,fa19_ig_gm_text_wa_dc_s_3.jpg,Display Only,FY2019_DegreeCompletion,7,0,0,0.00%,0,0
11/16/2018,fa19_ig_gm_text_wa_dc_s_1.jpg,Display Only,FY2019_DegreeCompletion,10,0,0,0.00%,0,0
11/16/2018,fa19_ig_gm_text_wa_dc_s_2.jpg,Display Only,FY2019_DegreeCompletion,9,0,0,0.00%,0,0
11/16/2018,fa19_ig_gm_text_wa_dc_s_4.jpg,Display Only,FY2019_DegreeCompletion,11,2,1,0.00%,0,0
11/16/2018,fa19_ig_gm_text_cu_tr_s_3.jpg,Display Only,FY2019_TransferG,14,2,2.91,0.00%,0,0
11/16/2018,fa19_ig_gm_text_cu_tr_s_4.jpg,Display Only,FY2019_TransferG,10,0,0,0.00%,0,0
11/16/2018,fa19_ig_gm_text_cu_tr_s_2.jpg,Display Only,FY2019_TransferG,23,2,1,0.00%,0,0
11/16/2018,fa19_ig_gm_text_cu_tr_s_1.jpg,Display Only,FY2019_TransferG,24,1,0.1,0.00%,0,0
11/16/2018,fa19_ig_gm_text_cu_tr_s_3.jpg,Display Only,FY2019_TransferG,169,20,13.04,0.00%,0,0
11/16/2018,fa19_ig_gm_text_cu_tr_s_2.jpg,Display Only,FY2019_TransferG,219,20,9.94,0.00%,0,0
11/16/2018,fa19_ig_gm_text_cu_tr_s_4.jpg,Display Only,FY2019_TransferG,137,8,11.91,0.00%,0,0
11/16/2018,fa19_ig_gm_text_cu_tr_s_1.jpg,Display Only,FY2019_TransferG,212,8,2.89,0.00%,0,0
11/17/2018,fa19_br_yt_vid_hs_uni_d_1,Video,FY2019_YouTube,1,0,0,0.00%,0,0
11/17/2018,fa19_br_yt_vid_all_uni_d_6,Video,FY2019_YouTube,121,0,1.9,36.36%,44,0
11/17/2018,fa19_br_yt_vid_all_uni_d_3,Video,FY2019_YouTube,49,1,3.44,36.73%,19,0
11/17/2018,fa19_br_yt_vid_all_uni_d_4,Video,FY2019_YouTube,"1,405",0,24.98,43.74%,613,0
11/17/2018,fa19_ig_gm_text_wa_dc_s_3.jpg,Display Only,FY2019_DegreeCompletion,71,8,3.61,0.00%,0,0
11/17/2018,fa19_ig_gm_text_wa_dc_s_1.jpg,Display Only,FY2019_DegreeCompletion,74,9,8.51,0.00%,0,0
11/17/2018,fa19_ig_gm_text_wa_dc_s_2.jpg,Display Only,FY2019_DegreeCompletion,89,9,7.82,0.00%,0,1
11/17/2018,fa19_ig_gm_text_wa_dc_s_4.jpg,Display Only,FY2019_DegreeCompletion,84,10,8.44,0.00%,0,1
11/17/2018,fa19_ig_gm_text_wa_dc_s_3.jpg,Display Only,FY2019_DegreeCompletion,5,0,0,0.00%,0,0
11/17/2018,fa19_ig_gm_text_wa_dc_s_1.jpg,Display Only,FY2019_DegreeCompletion,2,0,0,0.00%,0,0
11/17/2018,fa19_ig_gm_text_wa_dc_s_2.jpg,Display Only,FY2019_DegreeCompletion,6,1,0.32,0.00%,0,0
11/17/2018,fa19_ig_gm_text_wa_dc_s_4.jpg,Display Only,FY2019_DegreeCompletion,5,0,0,0.00%,0,0
11/17/2018,fa19_ig_gm_text_cu_tr_s_3.jpg,Display Only,FY2019_TransferG,21,1,1.01,0.00%,0,0
11/17/2018,fa19_ig_gm_text_cu_tr_s_4.jpg,Display Only,FY2019_TransferG,15,1,0.55,0.00%,0,0
11/17/2018,fa19_ig_gm_text_cu_tr_s_2.jpg,Display Only,FY2019_TransferG,37,2,0.97,0.00%,0,0
11/17/2018,fa19_ig_gm_text_cu_tr_s_1.jpg,Display Only,FY2019_TransferG,34,2,0.71,0.00%,0,0
11/17/2018,fa19_ig_gm_text_cu_tr_s_3.jpg,Display Only,FY2019_TransferG,188,11,8.79,0.00%,0,0
11/17/2018,fa19_ig_gm_text_cu_tr_s_2.jpg,Display Only,FY2019_TransferG,242,14,4.16,0.00%,0,0
11/17/2018,fa19_ig_gm_text_cu_tr_s_4.jpg,Display Only,FY2019_TransferG,181,20,12.05,0.00%,0,0
11/17/2018,fa19_ig_gm_text_cu_tr_s_1.jpg,Display Only,FY2019_TransferG,216,18,10.32,0.00%,0,1
11/18/2018,fa19_br_yt_vid_all_uni_d_6,Video,FY2019_YouTube,111,0,2.3,36.94%,41,0
11/18/2018,fa19_br_yt_vid_all_uni_d_3,Video,FY2019_YouTube,49,0,1.19,36.73%,18,0
11/18/2018,fa19_br_yt_vid_all_uni_d_4,Video,FY2019_YouTube,"1,425",3,26.24,42.32%,607,0
11/18/2018,fa19_ig_gm_text_wa_dc_s_3.jpg,Display Only,FY2019_DegreeCompletion,74,15,8.22,0.00%,0,1
11/18/2018,fa19_ig_gm_text_wa_dc_s_1.jpg,Display Only,FY2019_DegreeCompletion,83,7,6.26,0.00%,0,0
11/18/2018,fa19_ig_gm_text_wa_dc_s_2.jpg,Display Only,FY2019_DegreeCompletion,90,9,7.45,0.00%,0,0
11/18/2018,fa19_ig_gm_text_wa_dc_s_4.jpg,Display Only,FY2019_DegreeCompletion,77,14,10.77,0.00%,0,0
11/18/2018,fa19_ig_gm_text_wa_dc_s_3.jpg,Display Only,FY2019_DegreeCompletion,2,0,0,0.00%,0,0
11/18/2018,fa19_ig_gm_text_wa_dc_s_1.jpg,Display Only,FY2019_DegreeCompletion,4,0,0,0.00%,0,0
11/18/2018,fa19_ig_gm_text_wa_dc_s_2.jpg,Display Only,FY2019_DegreeCompletion,1,1,2.19,0.00%,0,0
11/18/2018,fa19_ig_gm_text_wa_dc_s_4.jpg,Display Only,FY2019_DegreeCompletion,3,0,0,0.00%,0,0
11/18/2018,fa19_ig_gm_text_cu_tr_s_3.jpg,Display Only,FY2019_TransferG,4,0,0,0.00%,0,0
11/18/2018,fa19_ig_gm_text_cu_tr_s_4.jpg,Display Only,FY2019_TransferG,12,1,0.65,0.00%,0,0
11/18/2018,fa19_ig_gm_text_cu_tr_s_2.jpg,Display Only,FY2019_TransferG,17,2,2.89,0.00%,0,0
11/18/2018,fa19_ig_gm_text_cu_tr_s_1.jpg,Display Only,FY2019_TransferG,17,0,0,0.00%,0,0
11/18/2018,fa19_ig_gm_text_cu_tr_s_3.jpg,Display Only,FY2019_TransferG,81,11,2.38,0.00%,0,0
11/18/2018,fa19_ig_gm_text_cu_tr_s_2.jpg,Display Only,FY2019_TransferG,132,13,3.06,0.00%,0,0
11/18/2018,fa19_ig_gm_text_cu_tr_s_4.jpg,Display Only,FY2019_TransferG,117,10,7.45,0.00%,0,0
11/18/2018,fa19_ig_gm_text_cu_tr_s_1.jpg,Display Only,FY2019_TransferG,134,15,19.05,0.00%,0,0
11/19/2018,fa19_br_yt_vid_all_uni_d_6,Video,FY2019_YouTube,141,0,4.95,37.14%,53,0
11/19/2018,fa19_br_yt_vid_all_uni_d_3,Video,FY2019_YouTube,44,0,0.77,17.78%,8,0
11/19/2018,fa19_br_yt_vid_all_uni_d_4,Video,FY2019_YouTube,"1,314",1,24.56,43.04%,568,0
11/19/2018,fa19_ig_gm_text_wa_dc_s_3.jpg,Display Only,FY2019_DegreeCompletion,106,13,9.2,0.00%,0,0
11/19/2018,fa19_ig_gm_text_wa_dc_s_1.jpg,Display Only,FY2019_DegreeCompletion,114,9,3.63,0.00%,0,0
11/19/2018,fa19_ig_gm_text_wa_dc_s_2.jpg,Display Only,FY2019_DegreeCompletion,122,2,3.2,0.00%,0,0
11/19/2018,fa19_ig_gm_text_wa_dc_s_4.jpg,Display Only,FY2019_DegreeCompletion,129,14,11.96,0.00%,0,0
11/19/2018,fa19_ig_gm_text_wa_dc_s_3.jpg,Display Only,FY2019_DegreeCompletion,1,0,0,0.00%,0,0
11/19/2018,fa19_ig_gm_text_wa_dc_s_1.jpg,Display Only,FY2019_DegreeCompletion,4,0,0,0.00%,0,0
11/19/2018,fa19_ig_gm_text_wa_dc_s_2.jpg,Display Only,FY2019_DegreeCompletion,4,1,1.61,0.00%,0,1
11/19/2018,fa19_ig_gm_text_wa_dc_s_4.jpg,Display Only,FY2019_DegreeCompletion,1,0,0,0.00%,0,0
11/19/2018,fa19_ig_gm_text_cu_tr_s_3.jpg,Display Only,FY2019_TransferG,8,0,0,0.00%,0,0
11/19/2018,fa19_ig_gm_text_cu_tr_s_4.jpg,Display Only,FY2019_TransferG,7,0,0,0.00%,0,0
11/19/2018,fa19_ig_gm_text_cu_tr_s_2.jpg,Display Only,FY2019_TransferG,16,2,4.66,0.00%,0,0
11/19/2018,fa19_ig_gm_text_cu_tr_s_1.jpg,Display Only,FY2019_TransferG,18,1,0.17,0.00%,0,0
11/19/2018,fa19_ig_gm_text_cu_tr_s_3.jpg,Display Only,FY2019_TransferG,134,18,12.33,0.00%,0,0
11/19/2018,fa19_ig_gm_text_cu_tr_s_2.jpg,Display Only,FY2019_TransferG,172,15,6.97,0.00%,0,0
11/19/2018,fa19_ig_gm_text_cu_tr_s_4.jpg,Display Only,FY2019_TransferG,92,6,2.15,0.00%,0,0
11/19/2018,fa19_ig_gm_text_cu_tr_s_1.jpg,Display Only,FY2019_TransferG,168,16,11.61,0.00%,0,1
11/20/2018,fa19_br_yt_vid_hs_uni_d_1,Video,FY2019_YouTube,2,0,0.07,100.00%,2,0
11/20/2018,fa19_br_yt_vid_all_uni_d_6,Video,FY2019_YouTube,114,0,3.33,40.35%,44,0
11/20/2018,fa19_br_yt_vid_all_uni_d_3,Video,FY2019_YouTube,56,0,0.53,21.43%,12,0
11/20/2018,fa19_br_yt_vid_all_uni_d_4,Video,FY2019_YouTube,"1,376",1,26.82,40.07%,556,0
11/20/2018,fa19_ig_gm_text_wa_dc_s_3.jpg,Display Only,FY2019_DegreeCompletion,122,18,5.97,0.00%,0,0
11/20/2018,fa19_ig_gm_text_wa_dc_s_1.jpg,Display Only,FY2019_DegreeCompletion,147,7,4.36,0.00%,0,0
11/20/2018,fa19_ig_gm_text_wa_dc_s_2.jpg,Display Only,FY2019_DegreeCompletion,130,7,4.23,0.00%,0,0
11/20/2018,fa19_ig_gm_text_wa_dc_s_4.jpg,Display Only,FY2019_DegreeCompletion,140,14,11.99,0.00%,0,0
11/20/2018,fa19_ig_gm_text_wa_dc_s_3.jpg,Display Only,FY2019_DegreeCompletion,3,0,0,0.00%,0,0
11/20/2018,fa19_ig_gm_text_wa_dc_s_1.jpg,Display Only,FY2019_DegreeCompletion,1,0,0,0.00%,0,0
11/20/2018,fa19_ig_gm_text_wa_dc_s_2.jpg,Display Only,FY2019_DegreeCompletion,4,1,0.11,0.00%,0,0
11/20/2018,fa19_ig_gm_text_wa_dc_s_4.jpg,Display Only,FY2019_DegreeCompletion,11,0,0,0.00%,0,0
11/20/2018,fa19_ig_gm_text_cu_tr_s_3.jpg,Display Only,FY2019_TransferG,3,0,0,0.00%,0,0
11/20/2018,fa19_ig_gm_text_cu_tr_s_4.jpg,Display Only,FY2019_TransferG,7,1,0.05,0.00%,0,0
11/20/2018,fa19_ig_gm_text_cu_tr_s_2.jpg,Display Only,FY2019_TransferG,14,4,2.16,0.00%,0,0
11/20/2018,fa19_ig_gm_text_cu_tr_s_1.jpg,Display Only,FY2019_TransferG,14,1,1,0.00%,0,0
11/20/2018,fa19_ig_gm_text_cu_tr_s_3.jpg,Display Only,FY2019_TransferG,108,13,1.85,0.00%,0,0
11/20/2018,fa19_ig_gm_text_cu_tr_s_2.jpg,Display Only,FY2019_TransferG,124,18,11.05,0.00%,0,0
11/20/2018,fa19_ig_gm_text_cu_tr_s_4.jpg,Display Only,FY2019_TransferG,92,14,10.53,0.00%,0,0
11/20/2018,fa19_ig_gm_text_cu_tr_s_1.jpg,Display Only,FY2019_TransferG,132,16,10.32,0.00%,0,0
11/21/2018,fa19_br_yt_vid_all_uni_d_6,Video,FY2019_YouTube,152,0,4.03,41.45%,64,0
11/21/2018,fa19_br_yt_vid_all_uni_d_3,Video,FY2019_YouTube,37,0,1.49,37.84%,14,0
11/21/2018,fa19_br_yt_vid_all_uni_d_4,Video,FY2019_YouTube,"1,416",0,25.18,39.76%,561,0
11/21/2018,fa19_ig_gm_text_wa_dc_s_3.jpg,Display Only,FY2019_DegreeCompletion,104,9,3.89,0.00%,0,0
11/21/2018,fa19_ig_gm_text_wa_dc_s_1.jpg,Display Only,FY2019_DegreeCompletion,163,14,6.98,0.00%,0,0
11/21/2018,fa19_ig_gm_text_wa_dc_s_2.jpg,Display Only,FY2019_DegreeCompletion,148,10,6.93,0.00%,0,0
11/21/2018,fa19_ig_gm_text_wa_dc_s_4.jpg,Display Only,FY2019_DegreeCompletion,153,15,3.45,0.00%,0,0
11/21/2018,fa19_ig_gm_text_wa_dc_s_3.jpg,Display Only,FY2019_DegreeCompletion,2,0,0,0.00%,0,0
11/21/2018,fa19_ig_gm_text_wa_dc_s_1.jpg,Display Only,FY2019_DegreeCompletion,6,2,2.62,0.00%,0,2
11/21/2018,fa19_ig_gm_text_wa_dc_s_2.jpg,Display Only,FY2019_DegreeCompletion,7,1,1.43,0.00%,0,1
11/21/2018,fa19_ig_gm_text_wa_dc_s_4.jpg,Display Only,FY2019_DegreeCompletion,4,0,0,0.00%,0,0
11/21/2018,fa19_ig_gm_text_cu_tr_s_3.jpg,Display Only,FY2019_TransferG,10,0,0,0.00%,0,0
11/21/2018,fa19_ig_gm_text_cu_tr_s_4.jpg,Display Only,FY2019_TransferG,9,0,0,0.00%,0,0
11/21/2018,fa19_ig_gm_text_cu_tr_s_2.jpg,Display Only,FY2019_TransferG,18,0,0,0.00%,0,0
11/21/2018,fa19_ig_gm_text_cu_tr_s_1.jpg,Display Only,FY2019_TransferG,14,0,0,0.00%,0,0
11/21/2018,fa19_ig_gm_text_cu_tr_s_3.jpg,Display Only,FY2019_TransferG,120,19,15.05,0.00%,0,0
11/21/2018,fa19_ig_gm_text_cu_tr_s_2.jpg,Display Only,FY2019_TransferG,144,19,9.97,0.00%,0,0
11/21/2018,fa19_ig_gm_text_cu_tr_s_4.jpg,Display Only,FY2019_TransferG,105,10,3.42,0.00%,0,0
11/21/2018,fa19_ig_gm_text_cu_tr_s_1.jpg,Display Only,FY2019_TransferG,165,14,10.12,0.00%,0,0
11/22/2018,fa19_br_yt_vid_all_uni_d_6,Video,FY2019_YouTube,130,2,4.12,36.15%,50,0
11/22/2018,fa19_br_yt_vid_all_uni_d_3,Video,FY2019_YouTube,40,0,1.34,32.50%,13,0
11/22/2018,fa19_br_yt_vid_all_uni_d_4,Video,FY2019_YouTube,"1,246",0,25.14,41.75%,522,0
11/22/2018,fa19_ig_gm_text_wa_dc_s_3.jpg,Display Only,FY2019_DegreeCompletion,41,12,4.69,0.00%,0,0
11/22/2018,fa19_ig_gm_text_wa_dc_s_1.jpg,Display Only,FY2019_DegreeCompletion,51,17,8.64,0.00%,0,0
11/22/2018,fa19_ig_gm_text_wa_dc_s_2.jpg,Display Only,FY2019_DegreeCompletion,47,5,3.18,0.00%,0,0
11/22/2018,fa19_ig_gm_text_wa_dc_s_4.jpg,Display Only,FY2019_DegreeCompletion,61,21,9.5,0.00%,0,2
11/22/2018,fa19_ig_gm_text_wa_dc_s_1.jpg,Display Only,FY2019_DegreeCompletion,3,0,0,0.00%,0,0
11/22/2018,fa19_ig_gm_text_wa_dc_s_2.jpg,Display Only,FY2019_DegreeCompletion,2,0,0,0.00%,0,0
11/22/2018,fa19_ig_gm_text_wa_dc_s_4.jpg,Display Only,FY2019_DegreeCompletion,2,0,0,0.00%,0,0
11/22/2018,fa19_ig_gm_text_cu_tr_s_3.jpg,Display Only,FY2019_TransferG,3,0,0,0.00%,0,0
11/22/2018,fa19_ig_gm_text_cu_tr_s_4.jpg,Display Only,FY2019_TransferG,8,0,0,0.00%,0,0
11/22/2018,fa19_ig_gm_text_cu_tr_s_2.jpg,Display Only,FY2019_TransferG,12,2,1.15,0.00%,0,1
11/22/2018,fa19_ig_gm_text_cu_tr_s_1.jpg,Display Only,FY2019_TransferG,8,0,0,0.00%,0,0
11/22/2018,fa19_ig_gm_text_cu_tr_s_3.jpg,Display Only,FY2019_TransferG,82,12,12.66,0.00%,0,0
11/22/2018,fa19_ig_gm_text_cu_tr_s_2.jpg,Display Only,FY2019_TransferG,96,13,10.85,0.00%,0,0
11/22/2018,fa19_ig_gm_text_cu_tr_s_4.jpg,Display Only,FY2019_TransferG,72,6,4.86,0.00%,0,1
11/22/2018,fa19_ig_gm_text_cu_tr_s_1.jpg,Display Only,FY2019_TransferG,117,15,8.51,0.00%,0,0
11/23/2018,fa19_br_yt_vid_hs_uni_d_1,Video,FY2019_YouTube,2,0,0.02,100.00%,2,0
11/23/2018,fa19_br_yt_vid_all_uni_d_5,Video,FY2019_YouTube,1,0,0,0.00%,0,0
11/23/2018,fa19_br_yt_vid_all_uni_d_6,Video,FY2019_YouTube,132,0,3.17,38.93%,50,0
11/23/2018,fa19_br_yt_vid_all_uni_d_3,Video,FY2019_YouTube,36,0,0.74,19.44%,7,0
11/23/2018,fa19_br_yt_vid_all_uni_d_4,Video,FY2019_YouTube,"1,265",0,27.12,40.78%,514,0
11/23/2018,fa19_ig_gm_text_wa_dc_s_3.jpg,Display Only,FY2019_DegreeCompletion,28,5,3.44,0.00%,0,0
11/23/2018,fa19_ig_gm_text_wa_dc_s_1.jpg,Display Only,FY2019_DegreeCompletion,44,13,11.63,0.00%,0,1
11/23/2018,fa19_ig_gm_text_wa_dc_s_2.jpg,Display Only,FY2019_DegreeCompletion,33,8,3.14,0.00%,0,1
11/23/2018,fa19_ig_gm_text_wa_dc_s_4.jpg,Display Only,FY2019_DegreeCompletion,37,8,4.72,0.00%,0,0
11/23/2018,fa19_ig_gm_text_wa_dc_s_3.jpg,Display Only,FY2019_DegreeCompletion,1,0,0,0.00%,0,0
11/23/2018,fa19_ig_gm_text_wa_dc_s_1.jpg,Display Only,FY2019_DegreeCompletion,2,0,0,0.00%,0,0
11/23/2018,fa19_ig_gm_text_wa_dc_s_4.jpg,Display Only,FY2019_DegreeCompletion,3,1,1.01,0.00%,0,0
11/23/2018,fa19_ig_gm_text_cu_tr_s_3.jpg,Display Only,FY2019_TransferG,2,0,0,0.00%,0,0
11/23/2018,fa19_ig_gm_text_cu_tr_s_4.jpg,Display Only,FY2019_TransferG,8,1,0.21,0.00%,0,0
11/23/2018,fa19_ig_gm_text_cu_tr_s_2.jpg,Display Only,FY2019_TransferG,16,2,0.43,0.00%,0,0
11/23/2018,fa19_ig_gm_text_cu_tr_s_1.jpg,Display Only,FY2019_TransferG,8,0,0,0.00%,0,0
11/23/2018,fa19_ig_gm_text_cu_tr_s_3.jpg,Display Only,FY2019_TransferG,106,16,7.77,0.00%,0,0
11/23/2018,fa19_ig_gm_text_cu_tr_s_2.jpg,Display Only,FY2019_TransferG,106,14,9.74,0.00%,0,0
11/23/2018,fa19_ig_gm_text_cu_tr_s_4.jpg,Display Only,FY2019_TransferG,78,6,1.93,0.00%,0,0
11/23/2018,fa19_ig_gm_text_cu_tr_s_1.jpg,Display Only,FY2019_TransferG,116,18,16.95,0.00%,0,0
11/24/2018,fa19_br_yt_vid_hs_uni_d_1,Video,FY2019_YouTube,2,0,0,0.00%,0,0
11/24/2018,fa19_br_yt_vid_all_uni_d_6,Video,FY2019_YouTube,142,0,3.16,36.62%,52,0
11/24/2018,fa19_br_yt_vid_all_uni_d_3,Video,FY2019_YouTube,50,0,2.05,36.00%,18,0
11/24/2018,fa19_br_yt_vid_all_uni_d_4,Video,FY2019_YouTube,"1,498",4,25.56,39.52%,599,0
11/24/2018,fa19_ig_gm_text_wa_dc_s_3.jpg,Display Only,FY2019_DegreeCompletion,66,11,5.86,0.00%,0,0
11/24/2018,fa19_ig_gm_text_wa_dc_s_1.jpg,Display Only,FY2019_DegreeCompletion,65,11,5.65,0.00%,0,0
11/24/2018,fa19_ig_gm_text_wa_dc_s_2.jpg,Display Only,FY2019_DegreeCompletion,60,16,11.21,0.00%,0,0
11/24/2018,fa19_ig_gm_text_wa_dc_s_4.jpg,Display Only,FY2019_DegreeCompletion,77,17,7.29,0.00%,0,0
11/24/2018,fa19_ig_gm_text_wa_dc_s_3.jpg,Display Only,FY2019_DegreeCompletion,2,0,0,0.00%,0,0
11/24/2018,fa19_ig_gm_text_wa_dc_s_1.jpg,Display Only,FY2019_DegreeCompletion,3,0,0,0.00%,0,0
11/24/2018,fa19_ig_gm_text_wa_dc_s_4.jpg,Display Only,FY2019_DegreeCompletion,1,0,0,0.00%,0,0
11/24/2018,fa19_ig_gm_text_cu_tr_s_4.jpg,Display Only,FY2019_TransferG,5,0,0,0.00%,0,0
11/24/2018,fa19_ig_gm_text_cu_tr_s_2.jpg,Display Only,FY2019_TransferG,10,0,0,0.00%,0,0
11/24/2018,fa19_ig_gm_text_cu_tr_s_1.jpg,Display Only,FY2019_TransferG,16,3,1.88,0.00%,0,0
11/24/2018,fa19_ig_gm_text_cu_tr_s_3.jpg,Display Only,FY2019_TransferG,84,18,8.25,0.00%,0,0
11/24/2018,fa19_ig_gm_text_cu_tr_s_2.jpg,Display Only,FY2019_TransferG,83,9,6.4,0.00%,0,0
11/24/2018,fa19_ig_gm_text_cu_tr_s_4.jpg,Display Only,FY2019_TransferG,58,10,12.39,0.00%,0,0
11/24/2018,fa19_ig_gm_text_cu_tr_s_1.jpg,Display Only,FY2019_TransferG,82,15,12.87,0.00%,0,0
11/25/2018,fa19_br_yt_vid_hs_uni_d_1,Video,FY2019_YouTube,2,0,0,0.00%,0,0
11/25/2018,fa19_br_yt_vid_all_uni_d_6,Video,FY2019_YouTube,141,0,3.67,42.55%,60,0
11/25/2018,fa19_br_yt_vid_all_uni_d_3,Video,FY2019_YouTube,54,0,1.2,22.22%,12,0
11/25/2018,fa19_br_yt_vid_all_uni_d_4,Video,FY2019_YouTube,"1,318",1,25.89,41.20%,548,0
11/25/2018,fa19_ig_gm_text_wa_dc_s_3.jpg,Display Only,FY2019_DegreeCompletion,38,10,8.41,0.00%,0,0
11/25/2018,fa19_ig_gm_text_wa_dc_s_1.jpg,Display Only,FY2019_DegreeCompletion,38,9,7.16,0.00%,0,0
11/25/2018,fa19_ig_gm_text_wa_dc_s_2.jpg,Display Only,FY2019_DegreeCompletion,27,6,5.14,0.00%,0,0
11/25/2018,fa19_ig_gm_text_wa_dc_s_4.jpg,Display Only,FY2019_DegreeCompletion,43,10,3.71,0.00%,0,1
11/25/2018,fa19_ig_gm_text_wa_dc_s_1.jpg,Display Only,FY2019_DegreeCompletion,1,0,0,0.00%,0,0
11/25/2018,fa19_ig_gm_text_wa_dc_s_4.jpg,Display Only,FY2019_DegreeCompletion,1,0,0,0.00%,0,0
11/25/2018,fa19_ig_gm_text_cu_tr_s_3.jpg,Display Only,FY2019_TransferG,5,0,0,0.00%,0,0
11/25/2018,fa19_ig_gm_text_cu_tr_s_4.jpg,Display Only,FY2019_TransferG,3,1,0.11,0.00%,0,0
11/25/2018,fa19_ig_gm_text_cu_tr_s_2.jpg,Display Only,FY2019_TransferG,8,1,0.25,0.00%,0,0
11/25/2018,fa19_ig_gm_text_cu_tr_s_1.jpg,Display Only,FY2019_TransferG,9,0,0,0.00%,0,0
11/25/2018,fa19_ig_gm_text_cu_tr_s_3.jpg,Display Only,FY2019_TransferG,46,12,10.7,0.00%,0,0
11/25/2018,fa19_ig_gm_text_cu_tr_s_2.jpg,Display Only,FY2019_TransferG,42,9,4.73,0.00%,0,0
11/25/2018,fa19_ig_gm_text_cu_tr_s_4.jpg,Display Only,FY2019_TransferG,35,5,4.95,0.00%,0,0
11/25/2018,fa19_ig_gm_text_cu_tr_s_1.jpg,Display Only,FY2019_TransferG,37,9,12.39,0.00%,0,0
11/26/2018,fa19_br_yt_vid_hs_uni_d_1,Video,FY2019_YouTube,2,0,0.17,100.00%,2,0
11/26/2018,fa19_br_yt_vid_all_uni_d_6,Video,FY2019_YouTube,126,0,3.03,34.65%,43,0
11/26/2018,fa19_br_yt_vid_all_uni_d_3,Video,FY2019_YouTube,54,0,3.48,18.52%,10,0
11/26/2018,fa19_br_yt_vid_all_uni_d_4,Video,FY2019_YouTube,995,0,24.2,41.81%,419,0
11/26/2018,fa19_ig_gm_text_wa_dc_s_3.jpg,Display Only,FY2019_DegreeCompletion,73,12,9.35,0.00%,0,0
11/26/2018,fa19_ig_gm_text_wa_dc_s_1.jpg,Display Only,FY2019_DegreeCompletion,63,2,2.48,0.00%,0,0
11/26/2018,fa19_ig_gm_text_wa_dc_s_2.jpg,Display Only,FY2019_DegreeCompletion,87,9,7.25,0.00%,0,0
11/26/2018,fa19_ig_gm_text_wa_dc_s_4.jpg,Display Only,FY2019_DegreeCompletion,89,6,2.52,0.00%,0,0
11/26/2018,fa19_ig_gm_text_wa_dc_s_3.jpg,Display Only,FY2019_DegreeCompletion,3,0,0,0.00%,0,0
11/26/2018,fa19_ig_gm_text_wa_dc_s_1.jpg,Display Only,FY2019_DegreeCompletion,2,0,0,0.00%,0,0
11/26/2018,fa19_ig_gm_text_wa_dc_s_2.jpg,Display Only,FY2019_DegreeCompletion,4,1,0.52,0.00%,0,0
11/26/2018,fa19_ig_gm_text_wa_dc_s_4.jpg,Display Only,FY2019_DegreeCompletion,3,1,1.21,0.00%,0,0
11/26/2018,fa19_ig_gm_text_cu_tr_s_3.jpg,Display Only,FY2019_TransferG,15,0,0,0.00%,0,0
11/26/2018,fa19_ig_gm_text_cu_tr_s_4.jpg,Display Only,FY2019_TransferG,14,1,0.7,0.00%,0,0
11/26/2018,fa19_ig_gm_text_cu_tr_s_2.jpg,Display Only,FY2019_TransferG,31,2,4.76,0.00%,0,0
11/26/2018,fa19_ig_gm_text_cu_tr_s_1.jpg,Display Only,FY2019_TransferG,32,1,0.52,0.00%,0,0
11/26/2018,fa19_ig_gm_text_cu_tr_s_3.jpg,Display Only,FY2019_TransferG,130,6,5.65,0.00%,0,0
11/26/2018,fa19_ig_gm_text_cu_tr_s_2.jpg,Display Only,FY2019_TransferG,155,6,2.36,0.00%,0,0
11/26/2018,fa19_ig_gm_text_cu_tr_s_4.jpg,Display Only,FY2019_TransferG,100,12,7.12,0.00%,0,0
11/26/2018,fa19_ig_gm_text_cu_tr_s_1.jpg,Display Only,FY2019_TransferG,134,15,12.64,0.00%,0,0
11/27/2018,fa19_br_yt_vid_hs_uni_d_1,Video,FY2019_YouTube,1,0,0,0.00%,0,0
11/27/2018,fa19_br_yt_vid_all_uni_d_6,Video,FY2019_YouTube,189,0,3.5,35.64%,67,0
11/27/2018,fa19_br_yt_vid_all_uni_d_3,Video,FY2019_YouTube,47,0,0.89,29.79%,14,0
11/27/2018,fa19_br_yt_vid_all_uni_d_4,Video,FY2019_YouTube,"1,317",3,26.21,40.73%,542,0
